observation_id,species,scientific_name,date,year,country,province,accuracy_m,latitude,longitude,etrs_northing,etrs_easting,reliability,collection_quality,record_type,source_collection,grid_id
http://tun.fi/HR.3211/92095293-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21,2021,Suomi,Oulun Pohjanmaa (OP),157.0,65.06652,25.45989,7216752.0,427561.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7216000-E427000
http://tun.fi/HR.3211/95370934-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21,2021,Suomi,Satakunta (St),73.0,61.31191,22.87939,6804494.0,279426.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6804000-E279000
http://tun.fi/JX.1269579#27,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21,2021,Suomi,Pohjois-Savo (PS),1000.0,62.560724,27.696883,6936842.0,535828.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6936000-E535000
http://tun.fi/JX.1269591#18,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21,2021,Suomi,Varsinais-Suomi (V),1000.0,60.525122,24.476847,6712543.0,361517.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6712000-E361000
http://tun.fi/JX.1270028#3,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21,2021,Suomi,Perä-Pohjanmaa (PeP),1.0,66.582068,25.669023,7385422.0,440976.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N7385000-E440000
http://tun.fi/JX.1270339#15,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21,2021,Suomi,Etelä-Häme (EH),1000.0,62.03739,23.978273,6882028.0,341966.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6882000-E341000
http://tun.fi/KE.921/LGE.929173/2573409,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21,2021,Suomi,Kainuu (Kn),1.0,64.167784,27.874377,7116004.0,542511.0,NEUTRAL,PROFESSIONAL,Observation,LajiGIS: Species mapping and surveys,ETRS-TM35FIN-1km-N7116000-E542000
http://tun.fi/JX.1269376#9,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-21 [15:33-16:06],2021,Suomi,Keski-Pohjanmaa (KP),1.0,63.51462,23.532477,7047603.0,327525.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N7047000-E327000
http://tun.fi/HR.3211/92073753-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Etelä-Häme (EH),10.0,61.00912,25.15981,6765202.0,400510.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6765000-E400000
http://tun.fi/HR.3211/92076689-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Etelä-Häme (EH),10.0,61.34097,23.70903,6805206.0,323970.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6805000-E323000
http://tun.fi/HR.3211/92082488-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Etelä-Häme (EH),10.0,61.33961,23.70798,6805057.0,323906.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6805000-E323000
http://tun.fi/HR.3211/92085435-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Varsinais-Suomi (V),1100.0,60.62291,21.91025,6731572.0,221651.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6731000-E221000
http://tun.fi/HR.3211/92087601-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Satakunta (St),10.0,61.20684,22.24876,6795106.0,244856.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6795000-E244000
http://tun.fi/HR.3211/92093295-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Pohjois-Savo (PS),18.0,63.41732,27.5605,7032211.0,527985.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7032000-E527000
http://tun.fi/HR.3211/92102729-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Uusimaa (U),255.0,60.19751,25.01884,6675057.0,390167.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6675000-E390000
http://tun.fi/KE.921/LGE.929175/2573459,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-22,2021,Suomi,Kainuu (Kn),1.0,64.337266,28.064155,7135029.0,551421.0,NEUTRAL,PROFESSIONAL,Observation,LajiGIS: Species mapping and surveys,ETRS-TM35FIN-1km-N7135000-E551000
http://tun.fi/HR.3211/92227595-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Etelä-Savo (ES),65.0,61.99065,26.92444,6873142.0,496042.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6873000-E496000
http://tun.fi/HR.3211/92245390-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Varsinais-Suomi (V),10.0,60.51597,22.35767,6717868.0,245249.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6717000-E245000
http://tun.fi/HR.3211/92252786-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Etelä-Pohjanmaa (EP),2299.0,62.85331,22.95299,6975722.0,294082.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6975000-E294000
http://tun.fi/HR.3211/92267452-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Etelä-Häme (EH),261.0,62.07387,25.64752,6883147.0,429337.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6883000-E429000
http://tun.fi/HR.3211/92276076-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Varsinais-Suomi (V),25000.0,60.5,21.9,6717956.0,220012.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6717000-E220000
http://tun.fi/HR.3211/92379855-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Varsinais-Suomi (V),10.0,60.47784,22.233,6714118.0,238108.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6714000-E238000
http://tun.fi/HR.3211/93055847-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Etelä-Häme (EH),8291.0,60.90662,24.86285,6754277.0,384086.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6754000-E384000
http://tun.fi/HR.3211/96208313-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-23,2021,Suomi,Satakunta (St),104.0,61.51748,22.19145,6829868.0,244332.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6829000-E244000
http://tun.fi/HR.3211/92338686-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-24,2021,Suomi,Etelä-Häme (EH),100.0,61.32245,24.67029,6800930.0,375295.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6800000-E375000
http://tun.fi/HR.3211/92339941-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-24,2021,Suomi,Etelä-Häme (EH),100.0,60.9708,25.47123,6760501.0,417246.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6760000-E417000
http://tun.fi/HR.3211/93874635-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-24,2021,Suomi,Pohjois-Savo (PS),100.0,63.60703,27.11118,7053231.0,505515.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7053000-E505000
http://tun.fi/JX.1270134#30,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-24,2021,Suomi,Etelä-Häme (EH),1000.0,61.215184,26.062435,6787117.0,449636.0,NEUTRAL,HOBBYIST,Observation,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6787000-E449000
http://tun.fi/JX.1270591#9,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-24,2021,Suomi,Uusimaa (U),1000.0,60.213593,24.682613,6677453.0,371594.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6677000-E371000
http://tun.fi/HR.3211/92462174-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-25,2021,Suomi,Pohjois-Häme (PH),10.0,62.66385,25.30901,6949274.0,413372.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6949000-E413000
http://tun.fi/HR.3211/92462831-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-25,2021,Suomi,Satakunta (St),56.0,61.3081,22.95295,6803823.0,283333.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6803000-E283000
http://tun.fi/HR.3211/92478987-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-25,2021,Suomi,Pohjois-Häme (PH),1004.0,62.41231,25.94963,6920555.0,445732.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6920000-E445000
http://tun.fi/JX.1364714#15,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-25 - 2021-08-26,2021,Suomi,Pohjois-Savo (PS),1000.0,62.237347,27.425939,6900695.0,522136.0,NEUTRAL,HOBBYIST,Observation,"Notebook, general observations",ETRS-TM35FIN-1km-N6900000-E522000
http://tun.fi/HR.3211/92567340-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-26,2021,Suomi,Uusimaa (U),10.0,60.32438,25.75183,6688191.0,431066.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6688000-E431000
http://tun.fi/HR.3211/92569616-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-26,2021,Suomi,Uusimaa (U),91.0,60.19888,24.71646,6675751.0,373413.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6675000-E373000
http://tun.fi/HR.3211/92578086-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-26,2021,Suomi,Uusimaa (U),10.0,60.45362,25.02916,6703555.0,391591.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6703000-E391000
http://tun.fi/HR.3211/92587773-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-26,2021,Suomi,Pohjois-Savo (PS),16.0,62.652,27.06923,6946820.0,503549.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6946000-E503000
http://tun.fi/HR.3211/92652570-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Varsinais-Suomi (V),10.0,60.30667,22.31498,6694764.0,241251.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6694000-E241000
http://tun.fi/HR.3211/92652723-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Keski-Pohjanmaa (KP),10.0,63.58709,22.55982,7058653.0,279756.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7058000-E279000
http://tun.fi/HR.3211/92654466-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Etelä-Häme (EH),899.0,61.46337,23.82815,6818513.0,331000.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6818000-E331000
http://tun.fi/HR.3211/92659341-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Etelä-Savo (ES),10.0,61.69935,27.25166,6840715.0,513312.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6840000-E513000
http://tun.fi/HR.3211/92659758-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Etelä-Häme (EH),100.0,61.46334,23.95858,6818179.0,337946.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6818000-E337000
http://tun.fi/HR.3211/92662225-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Varsinais-Suomi (V),100.0,60.62905,22.16722,6731192.0,235736.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6731000-E235000
http://tun.fi/HR.3211/92663452-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Pohjois-Savo (PS),669.0,62.94621,27.86302,6979891.0,543795.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6979000-E543000
http://tun.fi/HR.3211/92668654-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Etelä-Häme (EH),2000.0,60.82008,24.78517,6744781.0,379549.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6744000-E379000
http://tun.fi/HR.3211/92669953-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Pohjois-Savo (PS),38.0,63.62561,27.16531,7055308.0,508195.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7055000-E508000
http://tun.fi/HR.3211/92671442-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Satakunta (St),100.0,61.11159,21.59006,6787274.0,208658.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6787000-E208000
http://tun.fi/HR.3211/92682499-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Varsinais-Suomi (V),10.0,60.60548,23.1148,6725131.0,287350.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6725000-E287000
http://tun.fi/HR.3211/92695662-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Etelä-Häme (EH),100.0,61.04446,23.46113,6772906.0,308930.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6772000-E308000
http://tun.fi/HR.3211/92931530-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Pohjois-Savo (PS),100.0,62.30333,27.80639,6908234.0,541816.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6908000-E541000
http://tun.fi/HR.3211/93338396-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Etelä-Savo (ES),100.0,61.68796,27.30879,6839459.0,516340.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6839000-E516000
http://tun.fi/JX.1265083#507,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27,2021,Suomi,Pohjois-Karjala (PK),1000.0,63.091099,29.546998,6998290.0,628584.0,NEUTRAL,HOBBYIST,Observation,"Notebook, general observations",ETRS-TM35FIN-1km-N6998000-E628000
http://tun.fi/JX.1270820#15,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-27 [16:22],2021,Suomi,Satakunta (St),1.0,60.842089,23.020787,6751760.0,283806.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6751000-E283000
http://tun.fi/HR.3211/166936686-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,"Etelä-Häme (EH), Etelä-Savo (ES)",25000.0,61.7,26.1,6841094.0,452382.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6841000-E452000
http://tun.fi/HR.3211/92749625-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Varsinais-Suomi (V),10.0,60.24044,23.80651,6682469.0,323216.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6682000-E323000
http://tun.fi/HR.3211/92757380-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Etelä-Savo (ES),65.0,61.70027,26.23201,6841031.0,459382.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6841000-E459000
http://tun.fi/HR.3211/92762673-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Etelä-Häme (EH),10.0,60.6399,24.23319,6725865.0,348695.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6725000-E348000
http://tun.fi/HR.3211/92764360-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Etelä-Häme (EH),100.0,61.44946,23.36489,6818254.0,306248.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6818000-E306000
http://tun.fi/HR.3211/92771454-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Varsinais-Suomi (V),10.0,60.53359,22.82853,6718096.0,271187.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6718000-E271000
http://tun.fi/HR.3211/92780076-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Varsinais-Suomi (V),5393.0,60.25055,24.12173,6682791.0,340707.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6682000-E340000
http://tun.fi/HR.3211/92785583-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Etelä-Häme (EH),20.0,62.04087,24.11153,6882098.0,348949.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6882000-E348000
http://tun.fi/HR.3211/92791280-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Etelä-Häme (EH),10.0,61.61511,26.10948,6831628.0,452772.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6831000-E452000
http://tun.fi/HR.3211/92794239-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Pohjois-Savo (PS),131.0,62.98396,27.67877,6983985.0,534401.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6983000-E534000
http://tun.fi/HR.3211/92838918-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Varsinais-Suomi (V),100.0,60.52148,22.3562,6718486.0,245212.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6718000-E245000
http://tun.fi/HR.3211/92877465-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Varsinais-Suomi (V),25000.0,60.5,21.9,6717956.0,220012.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6717000-E220000
http://tun.fi/HR.3211/92885097-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Varsinais-Suomi (V),10.0,60.40273,22.39078,6705149.0,246181.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6705000-E246000
http://tun.fi/HR.3211/92924521-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,"Etelä-Savo (ES), Pohjois-Häme (PH)",25000.0,61.9,26.1,6863372.0,452690.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6863000-E452000
http://tun.fi/HR.3211/93983641-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Uusimaa (U),232.0,60.60132,24.68296,6720618.0,373132.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6720000-E373000
http://tun.fi/HR.3211/95264744-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Varsinais-Suomi (V),5128.0,60.32371,24.53252,6690014.0,363739.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6690000-E363000
http://tun.fi/JX.1271529#3,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28,2021,Suomi,Uusimaa (U),1.0,60.339346,24.614322,6691588.0,368318.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6691000-E368000
http://tun.fi/JX.1294833#36,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28 - 2021-09-02,2021,Suomi,Uusimaa (U),1000.0,60.326028,24.729606,6689880.0,374628.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6689000-E374000
http://tun.fi/JX.1271120#18,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-28 [14:40],2021,Suomi,Varsinais-Suomi (V),1.0,60.365676,22.33113,6701261.0,242607.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6701000-E242000
http://tun.fi/HR.3211/92887274-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Uusimaa (U),10.0,60.02872,24.0448,6658290.0,335346.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6658000-E335000
http://tun.fi/HR.3211/92888029-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Uusimaa (U),100.0,60.31607,24.86153,6688528.0,381876.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6688000-E381000
http://tun.fi/HR.3211/92891683-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Varsinais-Suomi (V),2900.0,60.30062,23.64831,6689600.0,314804.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6689000-E314000
http://tun.fi/HR.3211/92892917-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Varsinais-Suomi (V),59.0,60.53246,24.16747,6714059.0,344587.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6714000-E344000
http://tun.fi/HR.3211/92892992-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Varsinais-Suomi (V),39.0,60.53388,24.15951,6714236.0,344158.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6714000-E344000
http://tun.fi/HR.3211/92894051-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Keski-Pohjanmaa (KP),10.0,63.38172,22.55487,7035829.0,277922.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7035000-E277000
http://tun.fi/HR.3211/92897536-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Varsinais-Suomi (V),100.0,60.35575,22.45533,6699678.0,249371.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6699000-E249000
http://tun.fi/HR.3211/92906550-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Etelä-Häme (EH),15.0,61.50857,23.82571,6823551.0,331116.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6823000-E331000
http://tun.fi/HR.3211/92911174-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Uusimaa (U),151.0,60.27893,24.80605,6684494.0,378674.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6684000-E378000
http://tun.fi/HR.3211/92915072-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Uusimaa (U),25000.0,60.3,25.3,6686037.0,406028.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6686000-E406000
http://tun.fi/HR.3211/92923725-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,Uusimaa (U),65.0,60.16084,24.65433,6671637.0,369819.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6671000-E369000
http://tun.fi/JX.1271359#9,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-29,2021,Suomi,"Etelä-Häme (EH), Etelä-Savo (ES)",50000.0,61.36448,26.217263,6803637.0,458152.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6803000-E458000
http://tun.fi/HR.3211/113659745-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2021-08-30,2021,Suomi,Varsinais-Suomi (V),100.0,60.36729,23.94741,6696217.0,331666.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6696000-E331000
