observation_id,date,year,latitude,longitude,accuracy_m,reliability,record_type,source_collection,province,grid_id
http://tun.fi/HR.3211/320107622-U,2025-10-11,2025,60.43752,22.51631,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E250000
http://tun.fi/JX.2355900#3,2025-10-12,2025,63.772452,26.064434,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7070000-E450000
http://tun.fi/HR.3211/322696893-U,2025-10-16,2025,65.01202,25.5024,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E420000
http://tun.fi/HR.3211/377972866-U,2026-07-04,2026,62.61535,29.50599,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6940000-E620000
http://tun.fi/HR.3211/382905189-U,2026-07-15,2026,61.17752,26.86099,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6780000-E490000
http://tun.fi/HR.3211/382588165-U,2026-07-18,2026,60.4592,26.93454,48.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Karjala (EK),ETRS-TM35FIN-10km-N6700000-E490000
http://tun.fi/HR.3211/382947925-U,2026-07-19,2026,62.06575,23.35075,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Satakunta (St),ETRS-TM35FIN-10km-N6880000-E300000
http://tun.fi/JX.2485685#12,2026-07-20 - 2026-07-27,2026,60.210959,24.6801,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/HR.3211/383583618-U,2026-07-21,2026,62.1465,25.77517,13.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6890000-E430000
http://tun.fi/HR.3211/383704017-U,2026-07-21,2026,61.71211,24.96389,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6840000-E390000
http://tun.fi/HR.3211/383869285-U,2026-07-22,2026,60.44737,22.42364,25.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E240000
http://tun.fi/HR.3211/383949522-U,2026-07-22,2026,60.87806,26.74229,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6740000-E480000
http://tun.fi/HR.3211/384284098-U,2026-07-23,2026,60.35456,25.48838,11.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E410000
http://tun.fi/HR.3211/384825031-U,2026-07-25,2026,60.4501,22.54606,23.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E250000
http://tun.fi/HR.3211/384872149-U,2026-07-25,2026,60.87801,26.74237,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6740000-E480000
http://tun.fi/JX.2488359#7,2026-07-25,2026,60.509,22.118,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E230000
http://tun.fi/HR.3211/385875245-U,2026-07-27,2026,61.65852,27.25706,12.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6830000-E510000
http://tun.fi/HR.3211/385976230-U,2026-07-28,2026,60.43528,22.36977,13.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E240000
http://tun.fi/HR.3211/386233711-U,2026-07-29,2026,61.44279,23.83214,13.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6810000-E330000
http://tun.fi/HR.3211/386241152-U,2026-07-29,2026,61.51775,23.95332,24.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E330000
http://tun.fi/HR.3211/386250968-U,2026-07-29,2026,61.5265,23.95238,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E330000
http://tun.fi/HR.3211/386251782-U,2026-07-29,2026,61.52152,23.94368,43.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E330000
http://tun.fi/HR.3211/387946476-U,2026-07-30,2026,62.85067,23.84474,14.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N6970000-E330000
http://tun.fi/HR.3211/386809698-U,2026-07-31,2026,65.05646,25.48032,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E420000
http://tun.fi/HR.3211/387151612-U,2026-08-01,2026,60.1451,23.54006,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6670000-E300000
http://tun.fi/JX.2491077#6,2026-08-01 [17:05-17:19],2026,60.45783,23.063638,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E280000
http://tun.fi/HR.3211/387503036-U,2026-08-02,2026,62.22357,25.76838,17.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6890000-E430000
http://tun.fi/HR.3211/394680980-U,2026-08-02,2026,62.16255,26.14281,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6890000-E450000
http://tun.fi/HR.3211/388087737-U,2026-08-04,2026,63.5634,27.1911,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N7040000-E500000
http://tun.fi/HR.3211/388152365-U,2026-08-04,2026,61.2564,24.64429,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6790000-E370000
http://tun.fi/HR.3211/388489942-U,2026-08-05,2026,60.43179,22.37128,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E240000
http://tun.fi/HR.3211/388694893-U,2026-08-06,2026,65.06471,25.46819,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E420000
http://tun.fi/HR.3211/388949438-U,2026-08-07,2026,60.46964,22.33048,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E240000
http://tun.fi/HR.3211/389102450-U,2026-08-07,2026,64.77252,25.40438,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7180000-E420000
http://tun.fi/JX.2500336#3,2026-08-07,2026,64.804981,25.966833,1.0,NEUTRAL,Observation,"Notebook, general observations",Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7180000-E450000
http://tun.fi/HR.3211/389577702-U,2026-08-08,2026,60.26022,24.84295,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E380000
http://tun.fi/HR.3211/389578139-U,2026-08-09,2026,65.06511,25.46256,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E420000
http://tun.fi/HR.3211/389614865-U,2026-08-09,2026,60.31322,24.45124,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6680000-E350000
http://tun.fi/HR.3211/389624636-U,2026-08-09,2026,62.26707,25.8647,14.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E440000
http://tun.fi/HR.3211/389625327-U,2026-08-09,2026,62.2666,25.8651,20.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E440000
http://tun.fi/HR.3211/389626065-U,2026-08-09,2026,62.26633,25.86524,14.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E440000
http://tun.fi/HR.3211/389634640-U,2026-08-09,2026,62.2615,25.86529,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E440000
http://tun.fi/JX.2500340#3,2026-08-09,2026,64.756258,25.886907,1.0,NEUTRAL,Observation,"Notebook, general observations",Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7180000-E440000
http://tun.fi/JX.2496587#3,2026-08-10,2026,61.022979,23.516204,1.0,NEUTRAL,Observation,"Notebook, general observations",Etelä-Häme (EH),ETRS-TM35FIN-10km-N6770000-E310000
http://tun.fi/HR.3211/390232218-U,2026-08-11,2026,65.05656,25.48036,26.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E420000
http://tun.fi/HR.3211/390303313-U,2026-08-11,2026,60.77386,23.34086,40.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6740000-E300000
http://tun.fi/HR.3211/390567489-U,2026-08-12,2026,62.90794,27.56245,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6970000-E520000
http://tun.fi/HR.3211/390864399-U,2026-08-13,2026,61.49227,23.79665,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E320000
http://tun.fi/HR.3211/390870048-U,2026-08-13,2026,63.5386,27.467,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N7040000-E520000
http://tun.fi/JX.2497748#147,2026-08-14,2026,60.402903,25.747026,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E430000
http://tun.fi/HR.3211/391677562-U,2026-08-16,2026,61.64698,25.00304,26.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6830000-E390000
http://tun.fi/HR.3211/392404853-U,2026-08-16,2026,64.14118,28.25565,44.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Kainuu (Kn),ETRS-TM35FIN-10km-N7110000-E560000
http://tun.fi/JX.2499040#5,2026-08-16,2026,66.500089,25.746352,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7370000-E440000
http://tun.fi/HR.3211/392128853-U,2026-08-17,2026,62.85093,23.84318,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N6970000-E330000
http://tun.fi/HR.3211/392400101-U,2026-08-18,2026,62.76515,22.85514,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N6960000-E280000
http://tun.fi/HR.3211/393015574-U,2026-08-20,2026,63.08823,26.04663,31.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6990000-E450000
http://tun.fi/HR.3211/393133815-U,2026-08-20,2026,65.02078,25.48278,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E420000
http://tun.fi/HR.3211/393585444-U,2026-08-22,2026,64.77186,25.4007,14.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7180000-E420000
http://tun.fi/HR.3211/393836053-U,2026-08-23,2026,60.15888,24.91298,16.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/394068060-U,2026-08-24,2026,62.80823,29.531,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6960000-E620000
http://tun.fi/HR.3211/394084266-U,2026-08-24,2026,63.35965,27.39582,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N7020000-E510000
http://tun.fi/HR.3211/394098815-U,2026-08-24,2026,61.17579,26.86962,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6780000-E490000
http://tun.fi/JX.2502627#30,2026-08-24 [9:50-10:42],2026,61.495947,25.684131,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6810000-E420000
http://tun.fi/HR.3211/395832286-U,2026-08-26,2026,63.33786,27.34598,22.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N7020000-E510000
http://tun.fi/HR.3211/395832975-U,2026-08-26,2026,63.33783,27.34354,27.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N7020000-E510000
http://tun.fi/HR.3211/394921366-U,2026-08-27,2026,63.09018,25.83131,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6990000-E440000
http://tun.fi/HR.3211/394922159-U,2026-08-27,2026,60.87787,26.74001,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6740000-E480000
http://tun.fi/HR.3211/394957209-U,2026-08-27,2026,63.77461,28.58859,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N7070000-E570000
http://tun.fi/HR.3211/394991477-U,2026-08-27,2026,63.46801,29.18777,38.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N7030000-E600000
http://tun.fi/HR.3211/395440913-U,2026-08-29,2026,61.65121,26.0719,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6830000-E450000
http://tun.fi/HR.3211/395477795-U,2026-08-29,2026,61.54581,23.8058,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E330000
http://tun.fi/HR.3211/395502117-U,2026-08-29,2026,61.49566,23.82796,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E330000
http://tun.fi/HR.3211/396369491-U,2026-09-01,2026,60.89463,26.78471,14.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6750000-E480000
http://tun.fi/HR.3211/396379089-U,2026-09-01,2026,63.34904,27.39251,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N7020000-E510000
http://tun.fi/HR.3211/396393149-U,2026-09-01,2026,60.89446,26.78485,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6750000-E480000
http://tun.fi/JX.2509634#19,2026-09-01,2026,61.00122,25.648966,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6760000-E420000
http://tun.fi/HR.3211/396614716-U,2026-09-02,2026,65.06151,25.52971,13.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E430000
http://tun.fi/HR.3211/397194445-U,2026-09-04,2026,60.87781,26.75267,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6740000-E480000
http://tun.fi/HR.3211/397403003-U,2026-09-05,2026,64.90217,25.56941,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7190000-E430000
http://tun.fi/HR.3211/398682405-U,2026-09-05,2026,60.31381,24.659,13.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E370000
http://tun.fi/JX.2510911#11,2026-09-05,2026,61.231112,25.63621,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6780000-E420000
http://tun.fi/HR.3211/397705459-U,2026-09-06,2026,60.18239,24.72322,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/HR.3211/398156776-U,2026-09-07,2026,60.38763,24.75059,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E370000
http://tun.fi/JX.2512512#5,2026-09-07,2026,60.12979,23.49964,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6670000-E300000
http://tun.fi/JX.2514272#5,2026-09-10,2026,62.388045,28.789016,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6910000-E590000
http://tun.fi/HR.3211/399226783-U,2026-09-11,2026,60.41145,22.38594,17.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E240000
http://tun.fi/HR.3211/399253887-U,2026-09-11,2026,60.20337,25.0675,20.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E390000
http://tun.fi/HR.3211/399475076-U,2026-09-12,2026,60.20636,24.86436,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/399504443-U,2026-09-12,2026,60.297,25.89122,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E430000
http://tun.fi/HR.3211/399504463-U,2026-09-12,2026,60.29702,25.89125,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E430000
http://tun.fi/HR.3211/399522873-U,2026-09-12,2026,60.21812,24.95053,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/400659938-U,2026-09-12,2026,60.1865,24.79979,16.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/JX.2514424#84,2026-09-12 [9:42-11:15],2026,60.247028,25.168106,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E390000
http://tun.fi/HR.3211/399826595-U,2026-09-13,2026,60.1799,24.99716,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/399849270-U,2026-09-13,2026,60.16076,24.76926,28.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/HR.3211/399859028-U,2026-09-13,2026,60.18035,24.99678,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/400207803-U,2026-09-14,2026,61.01091,25.71536,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6760000-E430000
http://tun.fi/HR.3211/400470444-U,2026-09-14,2026,59.82677,22.93563,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6630000-E270000
http://tun.fi/HR.3211/400470591-U,2026-09-14,2026,59.82834,22.94341,13.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6630000-E270000
