gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3441135742,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1158769#7,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Sondby,Uusimaa,PRESENT,4,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.26605,25.838706,1.0,,,,,,2020-09-22T00:00Z,22,9,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1158769,,,,CC_BY_4_0,,Peter von Bagh,,,2026-09-09T03:54:21.931Z,StillImage;StillImage,
3441212683,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1158770#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Särkilahti,Kanta-Häme,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.678081,24.42233,1.0,,,,,,2020-09-22T00:00Z,22,9,2020,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1158770,,,,CC_BY_4_0,,Marja Ehrstedt,,,2026-09-09T03:54:58.470Z,StillImage;StillImage,
3441137375,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1159445#62,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Lakkamäki,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.318988,24.03823,1000.0,,,,,,2020-09-25T00:00Z,25,9,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1159445,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:22.790Z,,
3441166351,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1159451#19,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Roihuvuori Kirsikkapuisto,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.1957,25.049495,1000.0,,,,,,2020-09-25T00:00Z,25,9,2020,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1159451,,,,CC_BY_4_0,,Sanna Karvonen,,,2026-09-09T03:54:41.624Z,StillImage;StillImage,
3441176757,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1159432#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Vessö,Uusimaa,PRESENT,3,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.265489,25.715933,1.0,,,,,,2020-09-25T00:00Z,25,9,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1159432,,,,CC_BY_4_0,,Peter von Bagh,,,2026-09-09T03:54:45.276Z,StillImage;StillImage,
3441171120,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1169406#4,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Huutoniemi,Pohjanmaa,PRESENT,2,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,63.088746,21.674348,1.0,,,,,,2020-09-26T00:00Z,26,9,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1169406,,,,CC_BY_4_0,,Matti Kyröläinen,,,2026-09-09T03:54:43.382Z,StillImage,
3441173874,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1169406#69,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Melaniemi,Pohjanmaa,PRESENT,5,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,63.08189,21.682474,10.0,,,,,,2020-09-26T00:00Z,26,9,2020,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1169406,,,,CC_BY_4_0,,Matti Kyröläinen,,,2026-09-09T03:54:41.298Z,,
3441175413,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1169406#18,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Huutoniemi,Pohjanmaa,PRESENT,2,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,63.088053,21.675257,1.0,,,,,,2020-09-26T00:00Z,26,9,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1169406,,,,CC_BY_4_0,,Matti Kyröläinen,,,2026-09-09T03:54:44.842Z,StillImage,
3441142184,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1159973#10,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Vähäkyrö Saarenpää,Pohjanmaa,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,63.073671,22.078255,100.0,,,,,,2020-09-27T00:00Z,27,9,2020,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1159973,,,,CC_BY_4_0,,Vesa Jaaksi,,,2026-09-09T03:54:25.541Z,,
3441165188,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1162021#94,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Pirttimäki,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.267551,24.640023,1000.0,,,,,,2020-09-29T00:00Z,29,9,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1162021,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:37.294Z,,
3441190419,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1161669#10,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Stansvik,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.160656,25.033811,1.0,,,,,,2020-10-03T00:00Z,3,10,2020,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1161669,,,,CC_BY_4_0,,Outi Laakso;Juha K Karvonen,,,2026-09-09T03:54:48.358Z,StillImage,
3441210982,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1161881#7,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Vähäkyrö Saarenpää,Pohjanmaa,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,63.073633,22.077741,1.0,,,,,,2020-10-03T00:00Z,3,10,2020,MCH9,MCH9,HUMAN_OBSERVATION,,HR.2129,http://tun.fi/JX.1161881,,,,CC_BY_4_0,,Vesa Jaaksi,,,2026-09-09T03:54:59.531Z,,
3441170116,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1263240#3,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Lummelampi,Keski-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.266033,25.649719,1000.0,,,,,,2020-10-04T00:00Z,4,10,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1263240,,,,CC_BY_4_0,,Antton Manninen,,,2026-09-09T03:54:39.668Z,,
3441155444,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1166053#34,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Takumaantien varsi,Pohjois-Pohjanmaa,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,65.119137,25.616541,1000.0,,,,,,2020-10-17T00:00Z,17,10,2020,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1166053,,,,CC_BY_4_0,,Aune Pisilä,,,2026-09-09T03:54:32.454Z,StillImage;StillImage,
3441153874,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1260346#3,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Kissankulma,Pohjois-Pohjanmaa,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,65.284369,28.367788,1000.0,,,,,,2021-07-20T00:00Z,20,7,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1260346,,,,CC_BY_4_0,,Outi Palmén,,,2026-09-09T03:54:31.580Z,,
3441216960,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1264978#9,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Maso,Pirkanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.37145,23.208225,100.0,,,,,,2021-08-02T00:00Z,2,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1264978,,,,CC_BY_4_0,,Mikko Veräjänkorva,,,2026-09-09T03:55:00.862Z,,
3441162048,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265238#70,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Lähdesuo,Varsinais-Suomi,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.203487,22.941671,1000.0,,,,,,2021-08-05T00:00Z,5,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265238,,,,CC_BY_4_0,,Joona Saraste;Seija Korpinen;Piritta Marttila,,,2026-09-09T03:54:35.472Z,,
3441129242,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265233#15,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Pirkanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.658951,23.462506,1.0,,,,,,2021-08-05T17:53Z,5,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265233,,,,CC_BY_4_0,,Anne-Mari Enne;Piia Lamminsivu,,,2026-09-09T03:54:17.959Z,,
3441144566,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265315#3,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Etelä-Pohjanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,63.090072,23.106964,1.0,,,,,,2021-08-06T10:34Z,6,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265315,,,,CC_BY_4_0,,Outi Laakso,,,2026-09-09T03:54:26.808Z,,
3441168370,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265543#6,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Pirkanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.65818,23.476641,1.0,,,,,,2021-08-06T17:57Z,6,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265543,,,,CC_BY_4_0,,Anne-Mari Enne;Piia Lamminsivu,,,2026-09-09T03:54:38.727Z,,
3441192593,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265543#15,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Pirkanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.658704,23.473751,1.0,,,,,,2021-08-06T18:17Z,6,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265543,,,,CC_BY_4_0,,Anne-Mari Enne;Piia Lamminsivu,,,2026-09-09T03:54:51.730Z,,
3441172193,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266412#18,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Kirjakkala,Varsinais-Suomi,PRESENT,2,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.267834,23.003099,1000.0,,,,,,2021-08-08T00:00Z,8,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266412,,,,CC_BY_4_0,,Joona Saraste;Seija Korpinen;Piritta Marttila,,,2026-09-09T03:54:40.359Z,,
3441200914,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265852#3,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Okeroinen,Päijät-Häme,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.976123,25.561591,1.0,,,,,,2021-08-08T00:00Z,8,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265852,,,,CC_BY_4_0,,Petri Roponen,,,2026-09-09T03:54:53.006Z,StillImage,
3696592318,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265841#53,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,"Niemisjärvi, Lsv",Keski-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.320228,26.348105,1000.0,,,,,,2021-08-08T00:00Z,8,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265841,,,,CC_BY_4_0,,Laura Tarvainen,,,2026-09-09T03:55:01.588Z,,
3441177360,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1265902#15,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Pirkanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,61.519995,23.877674,1.0,,,,,,2021-08-08T13:38Z,8,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1265902,,,,CC_BY_4_0,,Anne-Mari Enne;Piia Lamminsivu,,,2026-09-09T03:54:42.718Z,,
3441126650,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266400#30,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Kissankulma,Pohjois-Pohjanmaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,65.284369,28.367788,1000.0,,,,,,2021-08-09T00:00Z,9,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266400,,,,CC_BY_4_0,,Outi Palmén,,,2026-09-09T03:54:15.655Z,,
3441126897,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266231#3,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Haukipudas,Pohjois-Pohjanmaa,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,65.15495,25.39343,1.0,,,,,,2021-08-09T00:00Z,9,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266231,,,,CC_BY_4_0,,Alpo Huhmarniemi,,,2026-09-09T03:54:15.857Z,StillImage;StillImage,
3441154374,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266613#3,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Uusimaa,PRESENT,8,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.526659,25.116205,1.0,,,,,,2021-08-10T00:00Z,10,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266613,,,,CC_BY_4_0,,Hanna Tienhaara,,,2026-09-09T03:54:31.938Z,,
3441127497,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266713#12,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Iilammi,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.536992,24.398655,1000.0,,,,,,2021-08-11T00:00Z,11,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266713,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:24.156Z,,
3441186745,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266802#9,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Pohtio,Pirkanmaa,PRESENT,20,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.046904,23.936175,1000.0,,,,,,2021-08-11T00:00Z,11,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266802,,,,CC_BY_4_0,,Tyyra Juka,,,2026-09-09T03:54:49.274Z,,
3441205460,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266983#33,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Paloskylä,Keski-Suomi,PRESENT,2,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.043547,26.144231,100.0,,,,,,2021-08-11T00:00Z,11,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266983,,,,CC_BY_4_0,,Erna Suutari,,,2026-09-09T03:54:55.190Z,,
3441134143,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1266957#21,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Rönninlukot,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.525878,24.47157,1000.0,,,,,,2021-08-12T00:00Z,12,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1266957,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:21.123Z,,
3441152268,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1267344#6,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Mustajärvi Mutiperä,Pirkanmaa,PRESENT,3,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.053846,23.943222,100.0,,,,,,2021-08-12T00:00Z,12,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1267344,,,,CC_BY_4_0,,Tyyra Juka,,,2026-09-09T03:54:30.816Z,,
3455149326,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1342186#27,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Ruumissaari,Keski-Suomi,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.327426,26.433775,100.0,,,,,,2021-08-13T00:00Z,13,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1342186,,,,CC_BY_4_0,,Laura Tarvainen,,,2026-09-09T03:55:00.475Z,,
3441204550,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1294834#30,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Takkula,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.32089,24.622433,1000.0,,,,,,2021-08-14T00:00Z,14,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1294834,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:54.997Z,,
3441208086,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1267862#6,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Kevätkumpu,Uusimaa,PRESENT,1,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.381404,25.697916,1.0,,,,,,2021-08-15T00:00Z,15,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1267862,,,,CC_BY_4_0,,Peter von Bagh,,,2026-09-09T03:54:58.349Z,,
3441134916,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1268025#11,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Öby,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,59.936815,23.188014,1000.0,,,,,,2021-08-16T00:00Z,16,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1268025,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:21.339Z,,
3441146944,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1268096#6,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,,Varsinais-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,60.380996,22.341081,1.0,,,,,,2021-08-16T10:46Z,16,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1268096,,,,CC_BY_4_0,,Jakke Elonen,,,2026-09-09T03:54:33.039Z,,
3441175313,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1268223#12,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Köhniöjärvi,Keski-Suomi,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.244972,25.663981,1.0,,,,,,2021-08-16T17:40Z,16,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1268223,,,,CC_BY_4_0,,Panu Mäkinen,,,2026-09-09T03:54:44.794Z,,
3441129167,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1268280#6,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Anckars,Uusimaa,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,59.89385,23.187573,1000.0,,,,,,2021-08-17T00:00Z,17,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1268280,,,,CC_BY_4_0,,Mari Kajasvirta,,,2026-09-09T03:54:17.929Z,,
3441131257,2bc4c2db-1dfa-419c-93ce-6602c5ae8c99,http://tun.fi/JX.1329058#9,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,,SPECIES,Boletus edulis Bull.,Boletus edulis Bull.:Fr.,,FI,Potoskavaara,Pohjois-Karjala,PRESENT,,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,62.108186,30.26634,1.0,,,,,,2021-08-17T00:00Z,17,8,2021,MCH9,MCH9,MACHINE_OBSERVATION,,HR.2129,http://tun.fi/JX.1329058,,,,CC_BY_4_0,,Tupu Vuorinen,,,2026-09-09T03:54:19.418Z,,
