sample_group	scientific_name	event_datetime	latitude_wgs84	longitude_wgs84	etrs_tm35fin_easting_m	etrs_tm35fin_northing_m	coordinate_accuracy_m
boletus_edulis	Boletus edulis	2014-08-30/2014-08-30	60.687332	22.363245	246900.045	6736898.996	1
boletus_edulis	Boletus edulis	2014-09-07/2014-09-07	60.537333	21.983822	224940.457	6721748.588	1000
boletus_edulis	Boletus edulis	2014-09-07/2014-09-07	60.528014	21.960771	223598.628	6720809.436	1
boletus_edulis	Boletus edulis	2014-09-13/2014-09-13	60.486145	22.228644	237935.181	6715058.106	1000
boletus_edulis	Boletus edulis	2014-09-13/2014-09-13	61.383528	26.087271	451231.719	6805848.662	1
boletus_edulis	Boletus edulis	2014-07-03/2014-07-03	60.996172	25.481031	417840.503	6763313.535	100
boletus_edulis	Boletus edulis	2015-07-28/2015-07-28	60.556719	22.121269	232627.904	6723336.361	1
boletus_edulis	Boletus edulis	2016-07-14/2016-07-14	60.507813	22.257918	239715.07	6717350.845	1
boletus_edulis	Boletus edulis	2016-07-22T09:08/2016-07-22T12:01	60.666135	23.613691	314985.553	6730369.294	1
boletus_edulis	Boletus edulis	2016-08-03T18:14/2016-08-03T20:42	60.659951	23.607166	314593.705	6729699.551	1
boletus_edulis	Boletus edulis	2016-09-09/2016-09-09	60.184546	21.326884	185591.12	6685485.625	1000
boletus_edulis	Boletus edulis	2017-08-24/2017-08-24	60.483678	22.22911	237940.825	6714781.976	1
boletus_edulis	Boletus edulis	2017-08-30/2017-08-30	60.483323	22.216428	237242.178	6714793.109	1000
boletus_edulis	Boletus edulis	2017-09-04/2017-09-04	60.483379	22.215221	237176.411	6714804.158	1000
boletus_edulis	Boletus edulis	2017-09-04/2017-09-04	60.484715	22.210618	236934.706	6714971.092	1000
boletus_edulis	Boletus edulis	2017-09-10T10:00/2017-09-10T14:00	60.835206	21.26273	188362.804	6758073.596	1000
boletus_edulis	Boletus edulis	2017-09-18/2017-09-18	60.482019	22.229268	237936.098	6714596.904	1000
boletus_edulis	Boletus edulis	2017-09-28/2017-09-28	60.478902	22.231535	238035.324	6714241.334	1000
boletus_edulis	Boletus edulis	2017-10-11/2017-10-11	60.478932	22.231549	238036.334	6714244.614	1000
boletus_edulis	Boletus edulis	2017-10-20/2017-10-20	60.482182	22.230769	238019.767	6714609.046	1
boletus_edulis	Boletus edulis	2021-09-12/2021-09-12	60.227834	23.861339	326181.971	6680919.001	1
boletus_edulis	Boletus edulis	2021-09-23/2021-09-23	60.244683	23.815368	323727.996	6682916.034	1
boletus_edulis	Boletus edulis	2021-09-24/2021-09-24	60.246752	23.820355	324014.991	6683132.966	1
boletus_edulis	Boletus edulis	2021-09-24/2021-09-24	60.24538	23.813348	323619.995	6682998.999	1
boletus_edulis	Boletus edulis	2021-09-28/2021-09-28	60.247179	23.816426	323799.939	6683190.973	1
boletus_edulis	Boletus edulis	2017-08-22/2017-08-22	61.408727	21.58538	211149.679	6820311.878	1000
boletus_edulis	Boletus edulis	2012-08-03/2012-08-03	60.347176	25.212391	401346.024	6691414.013	1
boletus_edulis	Boletus edulis	2013-08-21/2013-08-21	60.346058	25.198081	400553.018	6691311.03	1
boletus_edulis	Boletus edulis	2013-08-31/2013-08-31	61.538307	21.566623	211353.979	6834794.002	1
boletus_edulis	Boletus edulis	2013-10-02/2013-10-02	61.953758	21.405065	206768.984	6881679.018	1
boletus_edulis	Boletus edulis	2010-09-09/2010-09-09	60.277802	25.173823	399003.956	6683747.963	10
boletus_edulis	Boletus edulis	2012-07-22/2012-07-22	63.083975	29.815467	642167.022	6998060.998	1
boletus_edulis	Boletus edulis	2012-07-27/2012-07-27	63.038606	28.49329	575534.015	6990767.997	1
boletus_edulis	Boletus edulis	2012-07-27/2012-07-27	63.038319	28.492385	575488.987	6990734.963	1
boletus_edulis	Boletus edulis	2012-07-28/2012-07-28	63.038506	28.483122	575020.019	6990744.949	1
boletus_edulis	Boletus edulis	2012-07-28/2012-07-28	63.040225	28.491277	575428.022	6990945.982	1
boletus_edulis	Boletus edulis	2012-08-11/2012-08-11	63.107637	29.807526	641651.019	7000677.965	10
boletus_edulis	Boletus edulis	2012-08-22/2012-08-22	63.055918	29.89421	646281.979	6995114.004	10
boletus_edulis	Boletus edulis	2012-09-03/2012-09-03	60.060555	22.733432	262566.0	6665821.037	1
boletus_edulis	Boletus edulis	2012-09-10/2012-09-10	60.596648	23.346299	299956.019	6723421.02	1
boletus_edulis	Boletus edulis	2012-09-20/2012-09-20	60.573097	23.356065	300344.982	6720771.029	1
boletus_edulis	Boletus edulis	2016-08-19/2016-08-19	66.309054	25.129006	416120.996	7355613.041	1
boletus_edulis	Boletus edulis	2018-09-18/2018-09-18	60.47406	25.148074	398194.369	6705639.883	1000
boletus_edulis	Boletus edulis	2018-09-29/2018-09-29	60.228838	23.877283	327069.791	6680988.835	1000
boletus_edulis	Boletus edulis	2018-10-04/2018-10-04	60.313952	23.567693	310428.477	6691311.251	1000
boletus_edulis	Boletus edulis	2019-09-29/2019-09-29	60.897047	21.681076	211609.628	6763028.481	1000
boletus_edulis	Boletus edulis	2019-10-02/2019-10-02	60.878706	21.66023	210314.654	6761082.279	1000
boletus_edulis	Boletus edulis	2019-10-02/2019-10-02	60.876073	21.637275	209047.257	6760891.433	1000
boletus_edulis	Boletus edulis	2019-10-11/2019-10-11	60.921216	21.62557	208825.551	6765959.956	1000
boletus_edulis	Boletus edulis	2019-09-20/2019-09-20	60.205652	23.70159	317216.496	6678882.221	1000
boletus_edulis	Boletus edulis	2019-09-12/2019-09-12	60.241293	23.798119	322755.432	6682585.001	1000
boletus_edulis	Boletus edulis	2019-09-26/2019-09-26	60.261112	23.829801	324614.38	6684705.861	1000
boletus_edulis	Boletus edulis	2019-10-09/2019-10-09	60.283879	21.319021	186109.0	6696558.369	1000
boletus_edulis	Boletus edulis	2021-09-21/2021-09-21	64.166536	27.892191	543377.997	7115875.932	1
boletus_edulis	Boletus edulis	2021-08-19/2021-08-19	64.165882	27.887604	543156.006	7115799.941	1
boletus_edulis	Boletus edulis	2021-08-20/2021-08-20	64.140666	27.882915	542967.003	7112987.03	1
boletus_edulis	Boletus edulis	2021-08-21/2021-08-21	64.167784	27.874377	542510.019	7116002.976	1
boletus_edulis	Boletus edulis	2021-08-22/2021-08-22	64.337266	28.064155	551419.995	7135027.945	1
boletus_edulis	Boletus edulis	2014-10-15/2014-10-15	60.993143	23.446761	307843.954	6767236.99	10
boletus_edulis	Boletus edulis	2014-10-15/2014-10-15	60.992846	23.446407	307823.028	6767204.981	100
boletus_edulis	Boletus edulis	2012-08-22/2012-08-22	63.050254	29.904118	646811.023	6994506.007	10
boletus_edulis	Boletus edulis	2009-06-16/2009-06-16	60.782474	24.196042	347341.538	6741819.849	100
boletus_edulis	Boletus edulis	2009-08-08/2009-08-08	60.68618	23.847359	327852.416	6731964.687	1
boletus_edulis	Boletus edulis	2009-08-10/2009-08-10	60.358225	24.614146	368383.336	6693689.205	1
boletus_edulis	Boletus edulis	2009-08-11/2009-08-11	60.214967	24.785226	377282.83	6677410.844	1
boletus_edulis	Boletus edulis	2009-09-02/2009-09-02	60.197291	24.765064	376099.323	6675480.663	1
boletus_edulis	Boletus edulis	2010-08-29/2010-08-29	62.927981	29.706244	637385.831	6980454.944	1
boletus_edulis	Boletus edulis	2010-09-05/2010-09-05	61.095488	26.246074	459346.37	6773657.468	1000
boletus_edulis	Boletus edulis	2010-09-09/2010-09-09	61.095488	26.246074	459346.37	6773657.468	1000
boletus_edulis	Boletus edulis	2010-09-02/2010-09-02	60.409076	25.235169	402787.497	6698272.527	1
boletus_edulis	Boletus edulis	2010-08-23/2010-08-23	60.200152	23.889525	327596.829	6677764.396	1
boletus_edulis	Boletus edulis	2010-09-12/2010-09-12	60.230801	24.79414	377835.552	6679157.098	1
boletus_edulis	Boletus edulis	2010-09-16/2010-09-16	61.095488	26.246074	459346.37	6773657.468	1000
boletus_edulis	Boletus edulis	2010-09-18/2010-09-18	61.077644	26.265026	460345.962	6771658.359	1000
boletus_edulis	Boletus edulis	2010-09-20/2010-09-20	61.095488	26.246074	459346.37	6773657.468	1000
boletus_edulis	Boletus edulis	2010-09-25/2010-09-25	61.077644	26.265026	460345.962	6771658.359	1000
boletus_edulis	Boletus edulis	2010-10-07/2010-10-07	61.095488	26.246074	459346.37	6773657.468	1000
boletus_edulis	Boletus edulis	2011-09-02/2011-09-04	61.173664	25.872514	439354.277	6782653.873	1000
boletus_edulis	Boletus edulis	2011-09-16/2011-09-18	61.173664	25.872514	439354.277	6782653.873	1000
other_agaricoid	Macrolepiota procera	2026-09-10/2026-09-10	60.19445	20.17642	122085.923	6692628.362	13
other_agaricoid	Lactarius deliciosus	2025-09-10/2025-09-10	60.06933	20.05052	113663.003	6679474.614	10
other_agaricoid	Phaeolepiota aurea	2025-09-19/2025-09-19	60.31115	19.93892	110358.056	6706961.341	100
other_agaricoid	Lycoperdon perlatum	2021-09-11/2021-09-11	60.35625	19.89773	108632.754	6712209.152	110
other_agaricoid	Apioperdon pyriforme	2025-09-08/2025-09-08	60.23225	19.80703	102140.437	6698997.885	10
other_agaricoid	Macrolepiota procera	2026-09-11/2026-09-11	60.23178	19.80752	102161.757	6698942.789	10
other_agaricoid	Panellus stipticus	2015-09-24/2015-09-24	60.255811	19.930661	109242.271	6700871.025	1
other_agaricoid	Tricholoma terreum	2021-09-11/2021-09-11	60.35428	19.89635	108533.24	6711998.825	122
other_agaricoid	Lactarius scrobiculatus	2025-09-06/2025-09-06	60.15994	19.54747	86914.087	6692576.294	100
other_agaricoid	Amanita fulva	2020-09-25/2020-10-02	59.841066	19.917539	103565.558	6654937.386	1000
other_agaricoid	Fistulina hepatica	2025-09-06/2025-09-06	60.35756	19.89768	108645.743	6712354.773	15
other_agaricoid	Amanita fulva	2025-09-06/2025-09-06	60.35831	19.90611	109118.032	6712387.834	10
other_agaricoid	Pleurotus pulmonarius	2015-07-14/2015-07-14	60.030692	19.924149	106194.643	6675935.112	1
other_agaricoid	Amanita muscaria	2020-10-02/2020-10-02	60.284315	19.607274	91772.881	6705995.808	1
other_agaricoid	Cortinarius violaceus	2025-09-06/2025-09-06	60.14451	19.95622	109327.41	6688371.515	100
other_agaricoid	Clitopilus hobsonii	2015-09-24/2015-09-24	60.255443	19.929327	109164.329	6700838.119	1
other_agaricoid	Galerina marginata	2021-09-11/2021-09-11	60.35914	19.89935	108756.498	6712520.112	91
other_agaricoid	Hypholoma fasciculare	2025-12-27/2025-12-27	60.09721	19.92981	107302.063	6683280.898	10
other_agaricoid	Macrolepiota procera	2025-09-28/2025-09-28	60.20223	20.15545	121017.263	6693612.17	100
other_agaricoid	Agaricus augustus	2025-07-03/2025-07-03	60.25927	20.77847	156040.675	6696524.696	100
other_agaricoid	Lactarius quietus	2025-09-06/2025-09-06	60.35822	19.89954	108755.89	6712416.922	15
other_agaricoid	Bolbitius titubans	2014-06-30/2014-06-30	60.242174	19.817528	102839.975	6700035.313	100
other_agaricoid	Clitopilus prunulus	2020-09-11/2020-09-11	60.08253	20.25995	125428.14	6679731.27	10
other_agaricoid	Pluteus petasatus	2024-09-13/2024-09-13	60.18103	19.53137	86290.223	6695016.036	10
other_agaricoid	Hygrocybe coccinea	2024-09-14/2024-09-14	60.25344	19.93281	109332.435	6700595.232	10
other_agaricoid	Entoloma atrocoeruleum	2024-09-14/2024-09-14	60.25329	19.93277	109328.438	6700578.829	10
other_agaricoid	Tubaria furfuracea	2026-04-19/2026-04-19	60.1085	19.88315	104852.739	6684812.199	100
other_agaricoid	Amanita citrina	2025-09-22/2025-09-22	60.31183	19.94075	110466.892	6707025.943	100
other_agaricoid	Entoloma clypeatum	2017-05-27/2017-05-27	60.164467	20.328097	130129.045	6688440.193	100
other_agaricoid	Apioperdon pyriforme	2021-09-11/2021-09-11	60.35939	19.90035	108814.455	6712541.897	115
other_agaricoid	Lactarius torminosus	2025-09-08/2025-09-08	60.30695	19.93854	110287.001	6706497.644	15
other_agaricoid	Coprinus comatus	2025-09-06/2025-09-06	60.22814	19.68305	95250.913	6699297.772	100
other_agaricoid	Armillaria borealis	2025-09-05/2025-09-05	60.31001	19.93757	110270.143	6706842.866	10
other_agaricoid	Hygrocybe reidii	2024-10-15/2024-10-15	60.14728	19.54709	86733.79	6691174.786	100
other_agaricoid	Marasmius rotula	2025-08-01/2025-08-01	60.04827	19.97238	109080.396	6677598.401	24
other_agaricoid	Lycoperdon perlatum	2025-09-06/2025-09-06	60.35899	19.90527	109080.029	6712468.264	10
other_agaricoid	Lycoperdon perlatum	2024-10-19/2024-10-19	60.22193	19.99817	112563.499	6696713.171	100
other_agaricoid	Phlegmacium spadicellum	2016-09-03/2016-09-03	60.181681	19.539481	86746.422	6695037.299	100
other_agaricoid	Lactarius pyrogalus	2025-09-06/2025-09-06	60.35945	19.90667	109162.486	6712510.972	10
other_agaricoid	Macrolepiota procera	2015-08-14/2015-08-14	60.387239	21.02568	170974.223	6709471.999	1
other_agaricoid	Lycoperdon echinatum	2021-09-30/2021-09-30	60.35739	20.03322	116093.176	6711536.972	816
other_agaricoid	Atheniella flavoalba	2021-09-11/2021-09-11	60.35942	19.90084	108841.743	6712542.31	134
other_agaricoid	Amanita pantherina	2026-07-26/2026-07-26	60.23311	20.22031	124953.568	6696667.665	100
other_agaricoid	Coprinus comatus	2024-09-29/2024-09-29	60.14235	20.2381	124899.15	6686494.227	73
other_agaricoid	Entoloma serrulatum	2025-08-30/2025-08-30	60.31028	19.9372	110253.002	6706875.011	10
other_agaricoid	Coprinellus disseminatus	2022-10-09/2022-10-09	60.21985	19.54405	87479.461	6699241.234	100
other_agaricoid	Lactarius torminosus	2025-09-08/2025-09-08	60.31066	19.93737	110266.896	6706916.161	15
other_agaricoid	Hebeloma crustuliniforme	2025-09-08/2025-09-08	60.31179	19.93945	110394.866	6707029.204	15
other_agaricoid	Pleurotus ostreatus	2025-09-14/2025-09-14	60.11481	19.76824	98566.674	6686206.506	100
other_agaricoid	Russula paludosa	2025-09-06/2025-09-06	60.17477	19.5199	85577.631	6694393.988	100
other_agaricoid	Cortinarius sanguineus	2025-09-06/2025-09-06	60.3583	19.90599	109111.317	6712387.438	10
other_agaricoid	Armillaria borealis	2025-09-08/2025-09-08	60.31176	19.94095	110477.064	6707016.994	15
other_agaricoid	Lactarius pubescens	2023-09-08/2023-09-08	60.10622	20.26886	126191.137	6682309.84	10
other_agaricoid	Lactarius deterrimus	2025-09-06/2025-09-06	60.35904	19.90832	109248.242	6712455.683	10
other_agaricoid	Russula betularum	2025-08-24/2025-08-24	60.30651	19.93879	110295.509	6706447.35	15
other_agaricoid	Stropharia aeruginosa	2020-10-02/2020-10-02	60.284315	19.607274	91772.881	6705995.808	1
other_agaricoid	Lactarius turpis	2023-09-09/2023-09-09	60.18014	19.53243	86337.546	6694910.685	416
other_agaricoid	Gliophorus psittacinus	2024-09-14/2024-09-14	60.25349	19.9328	109332.48	6700600.839	10
other_agaricoid	Armillaria borealis	2025-09-08/2025-09-08	60.31179	19.93938	110391.014	6707029.618	15
other_agaricoid	Amanita phalloides	2025-09-19T12:58/2025-09-19	60.048549	19.97726	109354.469	6677600.445	1
other_agaricoid	Gymnopilus penetrans	2025-10-26/2025-10-26	60.26391	20.10532	118966.756	6700745.708	10
other_agaricoid	Amanita phalloides	2016-09-03/2016-09-03	60.045607	19.975573	109226.018	6677284.032	1
other_agaricoid	Gymnopilus penetrans	2020-10-02/2020-10-02	60.284315	19.607274	91772.881	6705995.808	1
other_agaricoid	Coprinopsis atramentaria	2023-09-12/2023-09-12	60.17919	19.98573	111370.621	6692044.573	10
other_agaricoid	Russula integra	2025-09-04/2025-09-04	60.31183	19.93947	110396.444	6707033.523	10
other_agaricoid	Hygrocybe chlorophana	2025-09-06/2025-09-06	60.3575	19.90062	108806.596	6712330.624	15
other_agaricoid	Macrolepiota procera	2025-09-01/2025-09-01	60.16326	20.32846	130135.53	6688304.194	100
other_agaricoid	Mycena haematopus	2025-09-06/2025-09-06	60.16017	19.54714	86898.742	6692603.869	100
other_agaricoid	Lactarius rufus	2025-09-14/2025-09-14	60.34465	19.76899	101415.94	6711695.661	10
other_agaricoid	Amanita muscaria	2025-09-06/2025-09-06	60.35906	19.90826	109245.185	6712458.258	10
other_agaricoid	Entoloma nitidum	2025-09-06/2025-09-06	60.359	19.89738	108646.556	6712516.304	15
other_agaricoid	Amanita muscaria	2025-09-06/2025-09-06	60.3588	19.90805	109230.525	6712430.663	10
other_agaricoid	Bolbitius titubans	2026-09-09/2026-09-09	60.21379	20.21083	124208.848	6694577.688	100
other_agaricoid	Lycoperdon perlatum	2025-09-06/2025-09-06	60.36023	19.90119	108870.703	6712630.085	15
other_agaricoid	Russula sanguinea	2023-09-12/2023-09-12	60.34598	19.79716	102980.698	6711672.778	12
other_agaricoid	Tricholomopsis rutilans	2024-08-04/2024-08-04	60.08315	20.13188	118335.049	6680534.353	10
other_agaricoid	Agaricus arvensis	2025-08-31/2025-08-31	60.25588	19.9296	109184.601	6700884.979	15
other_agaricoid	Coprinopsis nivea	2024-09-04/2024-09-04	60.18643	19.8314	102930.01	6693768.164	29
other_agaricoid	Russula integra	2025-09-01/2025-09-01	60.31193	19.94151	110509.914	6707032.538	31
other_agaricoid	Neohygrocybe nitrata	2024-09-14/2024-09-14	60.25328	19.93276	109327.767	6700577.779	10
other_agaricoid	Russula aeruginea	2025-08-24/2025-08-24	60.30641	19.93863	110285.508	6706437.204	15
other_agaricoid	Amanita muscaria	2024-09-12/2024-09-12	60.17128	19.94259	108892.312	6691422.305	986
other_agaricoid	Amanita virosa	2025-09-06/2025-09-06	60.35931	19.90646	109149.265	6712496.689	10
other_agaricoid	Hygrocybe coccinea	2025-10-25/2025-10-25	60.31002	19.93776	110280.72	6706842.85	100
other_agaricoid	Cortinarius betulinus	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Cortinarius jonimitchelliae	2023-08-13/2023-08-13	68.925302	20.930732	256778.785	7658067.589	1000
other_agaricoid	Lactarius brunneoviolaceus	2018-08-19/2018-08-19	68.927074	20.921395	256425.207	7658301.397	1000
other_agaricoid	Lactarius torminosulus	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Russula atroglauca	2025-08-12/2025-08-21	69.017211	20.917108	257249.458	7668326.961	1000
other_agaricoid	Cortinarius delibutus	2023-08-13/2023-08-13	68.925302	20.930732	256778.785	7658067.589	1000
other_agaricoid	Lactarius nanus	2022-08-11/2022-08-11	69.017987	20.946418	258424.413	7668297.351	1000
other_agaricoid	Russula saliceticola	2025-08-12/2025-08-21	69.017211	20.917108	257249.458	7668326.961	1000
other_agaricoid	Russula gracillima	2020-08-24/2020-08-24	68.926389	20.971152	258406.021	7658028.567	1000
other_agaricoid	Lactarius sphagneti	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Russula atroglauca	2025-08-20/2025-08-20	69.096438	20.723081	250432.603	7677902.186	1000
other_agaricoid	Lactarius torminosulus	2023-08-13/2023-08-13	68.925302	20.930732	256778.785	7658067.589	1000
other_agaricoid	Hygrocybe conica	2024-08-12/2024-08-13	69.085509	21.134994	266649.318	7675065.492	1
other_agaricoid	Russula claroflava	2026-07-30/2026-07-30	69.06388	20.75194	251206.993	7674170.613	10
other_agaricoid	Russula intermedia	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Bovista nigrescens	2024-08-02/2024-08-02	69.03739	20.85712	255087.473	7670806.088	10
other_agaricoid	Lactarius dryadophilus	2022-08-11/2022-08-11	69.009953	20.973745	259423.991	7667297.772	1000
other_agaricoid	Russula rivulicola	2023-08-16/2023-08-16	69.094591	20.720807	250321.385	7677706.422	1000
other_agaricoid	Lactarius torminosulus	2025-08-11/2025-08-16	68.925063	20.924561	256529.541	7658065.531	1000
other_agaricoid	Lactarius salicis-reticulatae	2020-08-24/2020-08-24	68.926389	20.971152	258406.021	7658028.567	1000
other_agaricoid	Lepiota magnispora	2023-08-14/2023-08-14	69.017987	20.946418	258424.413	7668297.351	1000
other_agaricoid	Russula decolorans	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Cortinarius trivialis	2023-08-16/2023-08-16	69.09534	20.704662	249689.911	7677855.439	1000
other_agaricoid	Russula rivulicola	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Amanita vaginata	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Russula vitellina	2020-09-09/2020-09-09	68.391259	24.082195	380122.093	7589325.901	1000
other_agaricoid	Entoloma rubrobasis	2023-08-14/2023-08-14	69.007375	20.930993	257693.602	7667179.864	1
other_agaricoid	Russula consobrina	2023-08-16/2023-08-16	69.094591	20.720807	250321.385	7677706.422	1000
other_agaricoid	Russula dryadicola	2025-08-13/2025-08-13	69.060941	20.762692	251600.56	7673800.735	1000
other_agaricoid	Russula versicolor	2023-08-16/2023-08-16	69.094591	20.720807	250321.385	7677706.422	1000
other_agaricoid	Bovista paludosa	2015-08-04/2015-08-04	68.585332	22.282881	307952.986	7615490.964	1
other_agaricoid	Hygrocybe conica	2023-08-15/2023-08-15	69.006965	20.984958	259837.759	7666922.005	1
other_agaricoid	Lactarius brunneoviolaceus	2020-08-24/2020-08-24	68.926389	20.971152	258406.021	7658028.567	1000
other_agaricoid	Russula atroglauca	2025-08-19/2025-08-19	68.948351	20.939131	257368.028	7660593.68	1000
other_agaricoid	Lactarius rufus	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Russula decolorans	2023-08-14T13:26/2023-08-14T14:43	69.008364	20.918014	257187.786	7667341.029	1
other_agaricoid	Amanita vaginata	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Cortinarius brunneus	2026-08-24/2026-08-24	68.255886	23.155786	341156.305	7576345.715	1000
other_agaricoid	Russula pallescens	2023-08-13/2023-08-13	68.259365	23.11824	339631.019	7576830.155	1
other_agaricoid	Lactarius subcircellatus	2022-08-10/2022-08-10	69.014687	20.925463	257554.102	7668013.64	1
other_agaricoid	Lactarius pilatii	2023-08-13/2023-08-13	68.925302	20.930732	256778.785	7658067.589	1000
other_agaricoid	Lactarius trivialis	2018-08-19/2018-08-19	68.924594	20.923475	256480.968	7658017.765	1000
other_agaricoid	Lactarius torminosulus	2025-08-12/2025-08-21	69.017211	20.917108	257249.458	7668326.961	1000
other_agaricoid	Lactarius vietus	2023-08-13/2023-08-13	68.92493	20.930106	256749.67	7658028.765	1000
other_agaricoid	Cortinarius decipiens	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Lactarius salicis-herbaceae	2025-08-12/2025-08-21	69.017211	20.917108	257249.458	7668326.961	1000
other_agaricoid	Lactarius torminosulus	2011-08-20/2011-08-20	68.924175	20.928449	256675.13	7657951.502	100
other_agaricoid	Lactarius torminosus	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Laccaria pumila	2009-08-25/2009-08-25	69.058091	20.80948	253426.393	7673295.399	1000
other_agaricoid	Lactarius rufus	2023-08-13/2023-08-13	68.92493	20.930106	256749.67	7658028.765	1000
other_agaricoid	Cortinarius delibutus	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Kuehneromyces lignicola	2024-06-21/2024-06-21	69.019597	20.864085	255166.062	7668802.742	1
other_agaricoid	Cortinarius delibutus	2023-08-16/2023-08-16	69.09534	20.704662	249689.911	7677855.439	1000
other_agaricoid	Laccaria chibinensis	2016-08-22/2016-08-22	68.723849	21.421599	274363.046	7633816.31	10
other_agaricoid	Laccaria laccata	2020-08-04/2020-08-05	68.188492	23.999612	375631.59	7566903.86	100
other_agaricoid	Cortinarius pardinipes	2023-08-14T13:26/2023-08-14T14:43	69.008109	20.919632	257249.385	7667306.307	1
other_agaricoid	Cortinarius croceus	2023-08-14/2023-08-14	69.010945	20.9533	258620.949	7667488.287	1000
other_agaricoid	Melanoleuca cognata	2025-08-16/2025-08-18	69.049208	20.813131	253471.551	7672294.518	1
other_agaricoid	Russula dryadicola	2025-08-16/2025-08-18	69.050837	20.801188	253015.387	7672523.451	1000
other_agaricoid	Lactarius uvidus	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Arrhenia lobata	2026-06-22/2026-06-22	69.0869	20.77831	252514.166	7676619.353	122
other_agaricoid	Cortinarius balaustinus	2023-08-14T13:26/2023-08-14T14:43	69.00844	20.914263	257039.294	7667364.328	1
other_agaricoid	Cortinarius septentrionalis	2025-08-13/2025-08-13	68.98603	20.989773	259800.979	7664578.362	1000
other_agaricoid	Neolentinus lepideus	2021-06-26/2021-06-26	69.02264	20.87267	255541.51	7669106.344	100
other_agaricoid	Russula aeruginea	2024-07-30/2024-07-30	69.03496	20.83862	254324.812	7670610.326	10
other_agaricoid	Russula claroflava	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Russula versicolor	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Russula nuoljae	2020-08-24/2020-08-24	68.926389	20.971152	258406.021	7658028.567	1000
other_agaricoid	Lactarius tabidus	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Agaricus essettei	2013-07-27/2013-07-27	69.048421	20.80228	253031.568	7672250.83	10
other_agaricoid	Lactarius glyciosmus	2020-08-26/2020-08-26	68.923159	20.921285	256377.614	7657867.121	1000
other_agaricoid	Amanita porphyria	2020-09-09/2020-09-09	68.391259	24.082195	380122.093	7589325.901	1000
other_agaricoid	Lycoperdon norvegicum	2014-08-24/2014-08-24	69.04387	20.802186	252976.594	7671745.961	100
other_agaricoid	Russula intermedia	2024-08-15/2024-08-15	68.947026	20.938715	257336.84	7660448.197	1000
other_agaricoid	Entoloma querquedula	2023-08-14/2023-08-14	69.007248	20.931487	257711.87	7667163.81	1
other_agaricoid	Hygrocybe conica	2023-08-29/2023-08-29	68.11087	23.87452	370011.94	7558516.262	100
other_agaricoid	Russula gracillima	2025-08-20/2025-08-20	69.096438	20.723081	250432.603	7677902.186	1000
other_agaricoid	Russula violaceoincarnata	2025-08-12/2025-08-21	69.017211	20.917108	257249.458	7668326.961	1000
other_agaricoid	Lactarius trivialis	2025-08-18/2025-08-18	69.046707	20.810464	253337.466	7672027.586	1000
other_agaricoid	Inosperma calamistratum	2023-08-14/2023-08-14	69.010945	20.9533	258620.949	7667488.287	1000
other_agaricoid	Cortinarius caperatus	2024-08-02/2024-08-02	69.03635	20.84164	254460.433	7670752.55	10
other_agaricoid	Amanita muscaria	2022-08-16/2022-08-16	68.89103	22.18136	306497.716	7649808.088	100
other_agaricoid	Amanita nivalis	2025-08-11/2025-08-16	68.925063	20.924561	256529.541	7658065.531	1000
other_agaricoid	Cortinarius lepidopus	2023-08-16/2023-08-16	69.09534	20.704662	249689.911	7677855.439	1000
other_agaricoid	Amanita regalis	2021-08-30/2021-08-30	61.35148	23.80091	328937.697	6806130.365	11
other_agaricoid	Phlegmacium saginum	2013-08-24/2013-08-24	61.740699	25.292537	409815.94	6846478.054	100
other_agaricoid	Russula paludosa	2026-07-19/2026-07-19	61.02468	25.84934	437816.101	6766082.607	10
other_agaricoid	Coprinopsis lagopus	2014-09-18/2014-09-18	61.17611	23.95537	336282.345	6786215.811	31
other_agaricoid	Lactarius camphoratus	2021-08-01/2021-08-01	61.190797	26.059454	449436.407	6784403.15	1000
